CODGEO;LIBGEO;Loyer prédit en euros par m²;Code département
35115;Fougères;7.865004374;35
35116;La Fresnais;9.971451564;35
35117;Gaël;6.645639037;35
35118;Gahard;6.815471874;35
35119;Gennes-sur-Seiche;8.259851102;35
35120;Gévezé;9.944372248;35
35121;Gosné;6.815471874;35
35122;La Gouesnière;9.971451564;35
35123;Goven;9.190160642;35
35124;Grand-Fougeray;8.19270551;35
35125;La Guerche-de-Bretagne;7.823135091;35
35126;Guichen;9.018480174;35
35127;Guignen;7.480147635;35
35128;Guipel;7.860937964;35
35130;Hédé-Bazouges;8.935300038;35
35131;L'Hermitage;10.10111313;35
35132;Hirel;7.522100931;35
35133;Iffendic;7.651786079;35
35134;Les Iffs;8.344447085;35
35135;Irodouër;8.762824448;35
35136;Janzé;8.835532137;35
35137;Javené;6.815471874;35
35138;Laignelet;6.815471874;35
35139;Laillé;10.14178187;35
35140;Lalleu;7.389438362;35
35141;Landavran;6.815471874;35
35142;Landéan;6.239151766;35
35143;Landujan;6.787694606;35
35144;Langan;9.496132719;35
35145;Langon;7.328328087;35
35146;Langouet;9.496132719;35
35147;Lanhélin;7.522100931;35
35148;Lanrigan;8.344447085;35
35149;Lassy;10.14178187;35
35150;Lécousse;6.815471874;35
35151;Lieuron;7.651786079;35
35152;Liffré;9.510334502;35
35153;Lillemer;9.971451564;35
35154;Livré-sur-Changeon;6.815471874;35
35155;Lohéac;7.651786079;35
35156;Longaulnay;8.344447085;35
35157;Le Loroux;6.815471874;35
35159;Lourmais;7.180872466;35
35160;Loutehel;7.328328087;35
35161;Louvigné-de-Bais;8.259851102;35
35162;Louvigné-du-Désert;6.239151766;35
35163;Luitré;6.815471874;35
35164;Marcillé-Raoul;7.180872466;35
35165;Marcillé-Robert;6.702648464;35
35166;Marpiré;9.164728785;35
35167;Martigné-Ferchaud;7.291773049;35
35168;Val d'Anast;7.896689948;35
35169;Maxent;7.651786079;35
35170;Mecé;6.815471874;35
35171;Médréac;6.787694606;35
35172;Meillac;7.522100931;35
35173;Melesse;9.779544396;35
35174;Mellé;6.239151766;35
35175;Mernel;7.651786079;35
35176;Guipry-Messac;8.783831543;35
35177;La Mézière;10.30165802;35
35178;Mézières-sur-Couesnon;6.815471874;35
35179;Miniac-Morvan;8.947534348;35
35180;Miniac-sous-Bécherel;8.344447085;35
35181;Le Minihic-sur-Rance;7.991451151;35
35183;Mondevert;6.815471874;35
35184;Montauban-de-Bretagne;9.22405696;35
35185;Montautour;6.815471874;35
35186;Mont-Dol;7.522100931;35
35187;Monterfil;7.651786079;35
35188;Montfort-sur-Meu;9.149327138;35
35189;Montgermont;10.9210584;35
35190;Monthault;6.239151766;35
35191;Les Portes du Coglais;6.815471874;35
35192;Montreuil-des-Landes;6.815471874;35
35193;Montreuil-le-Gast;10.13752154;35
35194;Montreuil-sous-Pérouse;6.815471874;35
35195;Montreuil-sur-Ille;8.632756535;35
35196;Mordelles;10.25107002;35
35197;Mouazé;9.29624415;35
35198;Moulins;7.615060845;35
35199;Moussé;7.221380269;35
35200;Moutiers;7.221380269;35
35201;Muel;6.787694606;35
35202;La Noë-Blanche;8.19270551;35
35203;La Nouaye;9.496132719;35
35204;Nouvoitou;7.615060845;35
35205;Noyal-sous-Bazouges;7.180872466;35
35206;Noyal-Châtillon-sur-Seiche;10.19987757;35
35207;Noyal-sur-Vilaine;9.953913638;35
35208;Orgères;9.836585392;35
35210;Pacé;10.5931047;35
35211;Paimpont;7.16132059;35
35212;Pancé;7.615060845;35
35214;Parcé;6.815471874;35
35215;Parigné;6.815471874;35
35216;Parthenay-de-Bretagne;9.817670749;35
35217;Le Pertre;8.259851102;35
35218;Le Petit-Fougeray;7.615060845;35
35219;Pipriac;7.786165362;35
35220;Piré-sur-Seiche;7.615060845;35
35221;Pléchâtel;7.651786079;35
35222;Pleine-Fougères;7.522100931;35
35223;Plélan-le-Grand;8.237661567;35
35224;Plerguer;7.522100931;35
35225;Plesder;8.344447085;35
35226;Pleugueneuc;8.344447085;35
35227;Pleumeleuc;9.718408485;35
35228;Pleurtuit;9.982134341;35
35229;Pocé-les-Bois;8.259851102;35
35230;Poilley;7.205875161;35
35231;Poligné;7.651786079;35
35232;Princé;6.239151766;35
35233;Québriac;8.344447085;35
35234;Quédillac;6.787694606;35
35235;Rannée;7.221380269;35
35236;Redon;8.686814296;35
35237;Renac;7.328328087;35
35238;Rennes;11.7983316;35
35239;Retiers;7.721688296;35
35240;Le Rheu;10.37253277;35
35241;La Richardais;10.63212343;35
35242;Rimou;7.522100931;35
35243;Romagné;6.815471874;35
35244;Romazy;7.180872466;35
35245;Romillé;9.138649545;35
35246;Roz-Landrieux;9.971451564;35
35247;Roz-sur-Couesnon;7.522100931;35
35248;Sains;7.522100931;35
35249;Sainte-Anne-sur-Vilaine;7.328328087;35
35250;Saint-Armel;9.899596213;35
35251;Saint-Aubin-d'Aubigné;9.163109654;35
35252;Saint-Aubin-des-Landes;8.259851102;35
35253;Saint-Aubin-du-Cormier;7.853597843;35
35255;Saint-Benoît-des-Ondes;7.522100931;35
35256;Saint-Briac-sur-Mer;10.25779495;35
35257;Maen Roch;7.181582879;35
35258;Saint-Brieuc-des-Iffs;8.344447085;35
35259;Saint-Broladre;7.522100931;35
35260;Saint-Christophe-des-Bois;6.815471874;35
35261;Saint-Christophe-de-Valains;7.522100931;35
35262;Sainte-Colombe;7.389438362;35
35263;Saint-Coulomb;9.971451564;35
35264;Saint-Didier;8.259851102;35
35265;Saint-Domineuc;8.873637794;35
35266;Saint-Erblon;10.09865565;35
35268;Saint-Ganton;7.328328087;35
35269;Saint-Georges-de-Chesné;6.815471874;35
35270;Saint-Georges-de-Gréhaigne;7.522100931;35
35271;Saint-Georges-de-Reintembault;6.239151766;35
35272;Saint-Germain-du-Pinel;7.221380269;35
35273;Saint-Germain-en-Coglès;6.815471874;35
35274;Saint-Germain-sur-Ille;9.474216981;35
35275;Saint-Gilles;9.941979582;35
35276;Saint-Gondran;8.344447085;35
35277;Saint-Gonlay;6.787694606;35
35278;Saint-Grégoire;11.33767722;35
35279;Saint-Guinoux;9.971451564;35
35280;Saint-Hilaire-des-Landes;7.522100931;35
35281;Saint-Jacques-de-la-Lande;11.05594586;35
35282;Saint-Jean-sur-Couesnon;6.815471874;35
35283;Saint-Jean-sur-Vilaine;8.259851102;35
35284;Saint-Jouan-des-Guérets;10.23790644;35
35285;Saint-Just;7.328328087;35
35286;Saint-Léger-des-Prés;7.180872466;35
35287;Saint-Lunaire;10.25779495;35
35288;Saint-Malo;10.46485504;35
35289;Saint-Malo-de-Phily;7.651786079;35
35290;Saint-Malon-sur-Mel;6.787694606;35
35291;Saint-Marcan;7.522100931;35
35292;Saint-Marc-le-Blanc;7.522100931;35
35293;Saint-Marc-sur-Couesnon;6.815471874;35
35294;Sainte-Marie;7.328328087;35
35295;Saint-Maugan;7.651786079;35
35296;Saint-Médard-sur-Ille;8.344447085;35
35297;Saint-Méen-le-Grand;7.90520496;35
35299;Saint-Méloir-des-Ondes;9.61850125;35
35300;Saint-M'Hervé;6.815471874;35
35301;Saint-M'Hervon;9.496132719;35
35302;Saint-Onen-la-Chapelle;7.651786079;35
35303;Saint-Ouen-la-Rouërie;7.205875161;35
35304;Saint-Ouen-des-Alleux;7.522100931;35
35305;Saint-Péran;7.651786079;35
35306;Saint-Père;9.971451564;35
35307;Saint-Pern;6.787694606;35
35308;Saint-Pierre-de-Plesguen;7.522100931;35
35309;Saint-Rémy-du-Plain;7.522100931;35
35310;Saint-Sauveur-des-Landes;6.815471874;35
35311;Saint-Séglin;7.328328087;35
35312;Saint-Senoux;7.651786079;35
35314;Saint-Suliac;9.971451564;35
35315;Saint-Sulpice-la-Forêt;9.29624415;35
35316;Saint-Sulpice-des-Landes;7.941621569;35
35317;Saint-Symphorien;9.496132719;35
35318;Saint-Thual;8.344447085;35
35319;Saint-Thurial;9.078035504;35
35320;Saint-Uniac;7.651786079;35
35321;Saulnières;7.615060845;35
35322;Le Sel-de-Bretagne;7.615060845;35
35324;La Selle-en-Luitré;6.815471874;35
35325;La Selle-Guerchaise;7.221380269;35
35326;Sens-de-Bretagne;7.180872466;35
35327;Servon-sur-Vilaine;9.144940127;35
35328;Sixt-sur-Aff;7.328328087;35
35329;Sougéal;7.522100931;35
35330;Taillis;6.815471874;35
35331;Talensac;7.651786079;35
35332;Teillay;7.389438362;35
35333;Le Theil-de-Bretagne;7.615060845;35
35334;Thorigné-Fouillard;10.46986866;35
35335;Thourie;7.389438362;35
35336;Le Tiercent;7.522100931;35
35337;Tinténiac;8.940848219;35
35338;Torcé;8.259851102;35
35339;Trans-la-Forêt;7.522100931;35
35340;Treffendel;7.651786079;35
35341;Tremblay;7.522100931;35
35342;Trémeheuc;7.180872466;35
35343;Tresboeuf;7.389438362;35
35344;Tressé;7.522100931;35
35345;Trévérien;8.344447085;35
35346;Trimer;8.344447085;35
35347;Val-d'Izé;6.815471874;35
35348;Vendel;6.815471874;35
35350;Vergéal;7.221380269;35
35351;Le Verger;7.651786079;35
35352;Vern-sur-Seiche;10.62993885;35
35353;Vezin-le-Coquet;11.2085661;35
35354;Vieux-Viel;7.522100931;35
35355;Vieux-Vy-sur-Couesnon;7.522100931;35
35356;Vignoc;10.13752154;35
35357;Villamée;6.239151766;35
35358;La Ville-ès-Nonais;9.971451564;35
35359;Visseiche;7.221380269;35
35360;Vitré;8.917200941;35
35361;Le Vivier-sur-Mer;7.522100931;35
35362;Le Tronchet;7.522100931;35
35363;Pont-Péan;9.713531935;35
44001;Abbaretz;7.389438362;44
44002;Aigrefeuille-sur-Maine;10.02128293;44
44003;Ancenis;9.59517652;44
44005;Chaumes-en-Retz;9.37964253;44
44006;Assérac;9.489064893;44
44007;Avessac;7.328328087;44
44009;Basse-Goulaine;11.88748613;44
44010;Batz-sur-Mer;11.33333013;44
44012;La Bernerie-en-Retz;11.74274713;44
44013;Besné;9.79335782;44
44014;Le Bignon;10.88192078;44
44015;Blain;9.441023841;44
44016;La Boissière-du-Doré;9.075919224;44
44017;Bonnoeuvre;7.389438362;44
44018;Bouaye;11.35415277;44
44019;Bouée;10.41450632;44
44020;Bouguenais;11.90793177;44
44021;Villeneuve-en-Retz;10.55272351;44
44022;Boussay;9.369326494;44
44023;Bouvron;9.356319269;44
44024;Brains;9.79335782;44
44025;Campbon;9.79335782;44
44026;Carquefou;12.10151642;44
44027;Casson;10.34993459;44
44028;Le Cellier;10.88968987;44
44029;Divatte-sur-Loire;10.88968987;44
44030;La Chapelle-des-Marais;9.348074511;44
44031;La Chapelle-Glain;7.389438362;44
44032;La Chapelle-Heulin;10.02128293;44
44033;La Chapelle-Launay;9.79335782;44
44035;La Chapelle-sur-Erdre;11.80066299;44
44036;Châteaubriant;7.901242854;44
44037;Château-Thébaud;10.02128293;44
44038;Chauvé;9.37964253;44
44039;Cheix-en-Retz;9.79335782;44
44041;La Chevrolière;10.88192078;44
44043;Clisson;10.34320933;44
44044;Conquereuil;8.19270551;44
44045;Cordemais;10.34993459;44
44046;Corsept;9.37964253;44
44047;Couëron;11.02702147;44
44048;Couffé;9.075919224;44
44049;Le Croisic;11.47925751;44
44050;Crossac;9.79335782;44
44051;Derval;7.941621569;44
44052;Donges;8.921269627;44
44053;Drefféac;9.79335782;44
44054;Erbray;7.389438362;44
44055;La Baule-Escoublac;12.43688152;44
44056;Fay-de-Bretagne;9.462767802;44
44057;Fégréac;7.786893983;44
44058;Fercé;7.389438362;44
44061;Frossay;9.79335782;44
44062;Le Gâvre;7.941621569;44
44063;Gétigné;9.369326494;44
44064;Gorges;9.369326494;44
44065;Grand-Auverné;7.389438362;44
44066;Grandchamps-des-Fontaines;10.34993459;44
44067;Guémené-Penfao;7.731050378;44
44068;Guenrouet;7.786893983;44
44069;Guérande;11.13063033;44
44070;La Haie-Fouassière;11.65360056;44
44071;Haute-Goulaine;12.19598888;44
44072;Herbignac;9.842605415;44
44073;Héric;10.82213487;44
44074;Indre;11.3259373;44
44075;Issé;7.389438362;44
44076;Jans;7.941621569;44
44077;Joué-sur-Erdre;7.389438362;44
44078;Juigné-des-Moutiers;7.389438362;44
44079;Le Landreau;9.075919224;44
44080;Lavau-sur-Loire;10.41450632;44
44081;Legé;8.90228409;44
44082;Ligné;10.88968987;44
44083;La Limouzinière;9.027213957;44
44084;Le Loroux-Bottereau;10.96779695;44
44085;Louisfert;7.941621569;44
44086;Lusanger;7.389438362;44
44087;Machecoul-Saint-Même;9.680351297;44
44088;Maisdon-sur-Sèvre;10.02128293;44
44089;Malville;9.462767802;44
44090;La Marne;10.55272351;44
44091;Marsac-sur-Don;8.19270551;44
44092;Massérac;7.328328087;44
44093;Maumusson;7.784538913;44
44094;Mauves-sur-Loire;10.88968987;44
44095;La Meilleraye-de-Bretagne;7.389438362;44
44096;Mésanger;9.075919224;44
44097;Mesquer;9.489064893;44
44098;Missillac;7.997335184;44
44099;Moisdon-la-Rivière;7.389438362;44
44100;Monnières;10.02128293;44
44101;La Montagne;10.95673038;44
44102;Montbert;10.02128293;44
44103;Montoir-de-Bretagne;9.943325958;44
44104;Montrelais;8.184666483;44
44105;Mouais;7.941621569;44
44106;Les Moutiers-en-Retz;10.55272351;44
44107;Mouzeil;9.075919224;44
44108;Mouzillon;9.369326494;44
44109;Nantes;12.30194472;44
44110;Nort-sur-Erdre;9.740519532;44
44111;Notre-Dame-des-Landes;9.462767802;44
44112;Noyal-sur-Brutz;7.389438362;44
44113;Nozay;8.199728857;44
44114;Orvault;11.84206269;44
44115;Oudon;10.88968987;44
44116;Paimboeuf;8.452301543;44
44117;Le Pallet;10.02128293;44
44118;Pannecé;9.075919224;44
44119;Paulx;9.027213957;44
44120;Le Pellerin;10.66585928;44
44121;Petit-Auverné;7.389438362;44
44122;Petit-Mars;10.88968987;44
44123;Pierric;8.19270551;44
44124;Le Pin;7.389438362;44
44125;Piriac-sur-Mer;9.489064893;44
44126;La Plaine-sur-Mer;9.37964253;44
44127;La Planche;10.02128293;44
44128;Plessé;8.589976296;44
44129;Pontchâteau;9.603656046;44
44130;Pont-Saint-Martin;10.88192078;44
44131;Pornic;11.98439434;44
44132;Pornichet;12.34959956;44
44133;Port-Saint-Père;10.77808928;44
44134;Pouillé-les-Côteaux;9.075919224;44
44135;Le Pouliguen;12.49557618;44
44136;Préfailles;9.37964253;44
44137;Prinquiau;9.79335782;44
44138;Puceul;9.462767802;44
44139;Quilly;9.462767802;44
44140;La Regrippière;9.075919224;44
44141;La Remaudière;9.075919224;44
44142;Remouillé;10.02128293;44
44143;Rezé;11.78366359;44
44144;Riaillé;7.389438362;44
44145;Rouans;9.79335782;44
44146;Rougé;7.389438362;44
44148;Ruffigné;7.941621569;44
44149;Saffré;9.462767802;44
44150;Saint-Aignan-Grandlieu;10.88192078;44
44151;Saint-André-des-Eaux;11.1743611;44
44152;Sainte-Anne-sur-Brivet;9.79335782;44
44153;Saint-Aubin-des-Châteaux;7.389438362;44
44154;Saint-Brevin-les-Pins;11.0108042;44
44155;Saint-Colomban;9.027213957;44
44156;Corcoué-sur-Logne;9.027213957;44
44157;Saint-Étienne-de-Mer-Morte;9.027213957;44
44158;Saint-Étienne-de-Montluc;11.19894719;44
44159;Saint-Fiacre-sur-Maine;10.02128293;44
44160;Saint-Géréon;9.075919224;44
44161;Saint-Gildas-des-Bois;7.997335184;44
44162;Saint-Herblain;11.73441858;44
44163;Vair-sur-Loire;9.075919224;44
44164;Saint-Hilaire-de-Chaléons;9.79335782;44
44165;Saint-Hilaire-de-Clisson;9.369326494;44
44166;Saint-Jean-de-Boiseau;9.79335782;44
44168;Saint-Joachim;10.01911404;44
44169;Saint-Julien-de-Concelles;10.88968987;44
44170;Saint-Julien-de-Vouvantes;7.389438362;44
44171;Saint-Léger-les-Vignes;10.51475922;44
44172;Sainte-Luce-sur-Loire;11.54880892;44
44173;Saint-Lumine-de-Clisson;9.369326494;44
44174;Saint-Lumine-de-Coutais;10.51475922;44
44175;Saint-Lyphard;10.01911404;44
44176;Saint-Malo-de-Guersac;10.01911404;44
44178;Saint-Mars-de-Coutais;10.51475922;44
44179;Saint-Mars-du-Désert;10.88968987;44
44180;Saint-Mars-la-Jaille;7.826551263;44
44182;Saint-Michel-Chef-Chef;10.08859747;44
44183;Saint-Molf;10.01911404;44
44184;Saint-Nazaire;10.70230567;44
44185;Saint-Nicolas-de-Redon;8.237349941;44
44186;Sainte-Pazanne;10.31337314;44
44187;Saint-Père-en-Retz;9.421587291;44
44188;Saint-Philbert-de-Grand-Lieu;10.32604312;44
44189;Sainte-Reine-de-Bretagne;9.79335782;44
44190;Saint-Sébastien-sur-Loire;11.84497628;44
44191;Saint-Sulpice-des-Landes;7.389438362;44
44192;Saint-Viaud;9.37964253;44
44193;Saint-Vincent-des-Landes;7.941621569;44
44194;Sautron;11.58011536;44
44195;Savenay;9.847167977;44
44196;Sévérac;7.786893983;44
44197;Sion-les-Mines;7.389438362;44
44198;Les Sorinières;12.02781475;44
44199;Soudan;7.389438362;44
44200;Soulvache;7.389438362;44
44201;Sucé-sur-Erdre;11.15724839;44
44202;Teillé;9.075919224;44
44203;Le Temple-de-Bretagne;9.462767802;44
44204;Thouaré-sur-Loire;11.88270262;44
44205;Les Touches;9.075919224;44
44206;Touvois;8.90228409;44
44207;Trans-sur-Erdre;9.075919224;44
44208;Treffieux;7.389438362;44
44209;Treillières;10.71882586;44
44210;Trignac;10.08478675;44
44211;La Turballe;10.72736083;44
44212;Vallet;10.0493147;44
44213;Loireauxence;7.784538913;44
44214;Vay;7.941621569;44
44215;Vertou;12.03185385;44
44216;Vieillevigne;10.02128293;44
44217;Vigneux-de-Bretagne;10.34993459;44
44218;Villepot;7.389438362;44
44219;Vritz;7.389438362;44
44220;Vue;9.79335782;44
44221;La Chevallerais;9.462767802;44
44222;La Roche-Blanche;9.075919224;44
44223;Geneston;10.88192078;44
44224;La Grigonnais;9.462767802;44
56001;Allaire;7.873711098;56
56002;Ambon;9.165437594;56
56003;Arradon;10.14126024;56
56004;Arzal;9.489064893;56
56005;Arzon;10.70895923;56
56006;Augan;7.436149918;56
56007;Auray;9.873556018;56
56008;Baden;9.46926374;56
56009;Bangor;12.13072411;56
56010;Baud;7.975786744;56
56011;Béganne;7.786893983;56
56012;Beignon;7.255186612;56
56013;Belz;9.394879695;56
56014;Berné;7.059937795;56
56015;Berric;7.997335184;56
56016;Bieuzy;7.595736608;56
56017;Bignan;7.436149918;56
56018;Billiers;9.165437594;56
56019;Billio;8.219716785;56
56020;Bohal;8.219716785;56
56021;Brandérion;8.979277897;56
56022;Brandivy;7.436149918;56
56023;Brech;9.063346867;56
56024;Bréhan;7.16132059;56
56025;Brignac;7.16132059;56
56026;Bubry;7.595736608;56
56027;Buléon;7.436149918;56
56028;Caden;7.328328087;56
56029;Calan;9.27214757;56
56030;Camoël;9.489064893;56
56031;Camors;8.09478056;56
56032;Campénéac;7.436149918;56
56033;Carentoir;7.328328087;56
56034;Carnac;11.0042102;56
56035;Caro;7.436149918;56
56036;Caudan;9.606747722;56
56039;La Chapelle-Neuve;7.436149918;56
56040;Cléguer;9.27214757;56
56041;Cléguérec;7.595736608;56
56042;Colpo;7.436149918;56
56043;Concoret;7.16132059;56
56044;Cournon;7.328328087;56
56045;Le Cours;7.997335184;56
56046;Crach;8.979277897;56
56047;Crédin;7.16132059;56
56048;Le Croisty;7.595736608;56
56049;Croixanvec;6.787694606;56
56050;La Croix-Helléan;7.436149918;56
56051;Cruguel;8.219716785;56
56052;Damgan;9.165437594;56
56053;Elven;8.73967332;56
56054;Erdeven;9.509434231;56
56055;Étel;9.428999315;56
56056;Évriguet;7.16132059;56
56057;Le Faouët;7.059937795;56
56058;Férel;9.489064893;56
56059;Les Forges;7.436149918;56
56060;Les Fougerêts;7.997335184;56
56061;La Gacilly;7.729629986;56
56062;Gâvres;9.384631122;56
56063;Gestel;9.27214757;56
56065;Gourhel;7.436149918;56
56066;Gourin;7.29110015;56
56067;Grand-Champ;8.704522317;56
56068;La Grée-Saint-Laurent;7.436149918;56
56069;Groix;8.438746043;56
56070;Guégon;7.436149918;56
56071;Guéhenno;7.436149918;56
56072;Gueltas;6.787694606;56
56073;Guémené-sur-Scorff;7.595736608;56
56074;Guénin;7.436149918;56
56075;Guer;7.941313884;56
56076;Guern;7.595736608;56
56077;Le Guerno;7.786893983;56
56078;Guidel;10.29410264;56
56079;Guillac;7.436149918;56
56080;Guilliers;7.16132059;56
56081;Guiscriff;7.059937795;56
56082;Helléan;7.436149918;56
56083;Hennebont;9.537121239;56
56084;Le Hézo;9.165437594;56
56085;Hoedic;9.40086036;56
56086;Île-d'Houat;12.13072411;56
56087;Île-aux-Moines;5.707141317;56
56088;Île-d'Arz;5.707141317;56
56089;Inguiniel;7.595736608;56
56090;Inzinzac-Lochrist;9.393306961;56
56091;Josselin;7.708379072;56
56092;Kerfourn;6.787694606;56
56093;Kergrist;6.787694606;56
56094;Kervignac;9.441541682;56
56096;Landaul;8.979277897;56
56097;Landévant;8.784032311;56
56098;Lanester;10.05280359;56
56099;Langoëlan;7.595736608;56
56100;Langonnet;7.059937795;56
56101;Languidic;8.154561974;56
56102;Lanouée;7.436149918;56
56103;Lantillac;7.436149918;56
56104;Lanvaudan;7.595736608;56
56105;Lanvénégen;7.059937795;56
56106;Larmor-Baden;9.279568026;56
56107;Larmor-Plage;11.04869256;56
56108;Larré;7.997335184;56
56109;Lauzach;9.165437594;56
56110;Lignol;7.595736608;56
56111;Limerzel;7.328328087;56
56112;Lizio;8.219716785;56
56113;Locmalo;7.595736608;56
56114;Locmaria;12.13072411;56
56115;Locmaria-Grand-Champ;8.219716785;56
56116;Locmariaquer;8.979277897;56
56117;Locminé;7.69686387;56
56118;Locmiquélic;9.732069857;56
56119;Locoal-Mendon;8.979277897;56
56120;Locqueltas;8.219716785;56
56121;Lorient;9.923050015;56
56122;Loyat;7.436149918;56
56123;Malansac;7.328328087;56
56124;Malestroit;8.2789522;56
56125;Malguénac;7.595736608;56
56126;Marzan;7.997335184;56
56127;Mauron;7.873883108;56
56128;Melrand;7.595736608;56
56129;Ménéac;7.16132059;56
56130;Merlevenez;9.384631122;56
56131;Meslan;7.059937795;56
56132;Meucon;8.219716785;56
56133;Missiriac;7.436149918;56
56134;Mohon;7.16132059;56
56135;Molac;7.997335184;56
56136;Monteneuf;7.436149918;56
56137;Monterblanc;8.219716785;56
56138;Monterrein;7.436149918;56
56139;Montertelot;7.436149918;56
56140;Moréac;7.436149918;56
56141;Moustoir-Ac;7.436149918;56
56143;Muzillac;8.992887581;56
56144;Évellys;7.16132059;56
56145;Néant-sur-Yvel;7.16132059;56
56146;Neulliac;7.595736608;56
56147;Nivillac;7.997335184;56
56148;Nostang;8.979277897;56
56149;Noyal-Muzillac;7.997335184;56
56151;Noyal-Pontivy;7.595736608;56
56152;Le Palais;11.51317697;56
56153;Péaule;7.786893983;56
56154;Peillac;7.328328087;56
56155;Pénestin;9.489064893;56
56156;Persquen;7.595736608;56
56157;Plaudren;8.219716785;56
56158;Plescop;9.638981284;56
56159;Pleucadeuc;7.997335184;56
56160;Pleugriffet;7.16132059;56
56161;Ploemel;8.979277897;56
56162;Ploemeur;11.09942105;56
56163;Ploërdut;7.595736608;56
56164;Ploeren;9.451070106;56
56165;Ploërmel;8.847731734;56
56166;Plouay;9.013691253;56
56167;Plougoumelen;9.279568026;56
56168;Plouharnel;9.576963386;56
56169;Plouhinec;9.521347137;56
56170;Plouray;7.059937795;56
56171;Pluherlin;7.997335184;56
56172;Plumelec;8.219716785;56
56173;Pluméliau;7.16132059;56
56174;Plumelin;7.436149918;56
56175;Plumergat;8.979277897;56
56176;Pluneret;8.829666505;56
56177;Pluvigner;8.252527613;56
56178;Pontivy;8.162678732;56
56179;Pont-Scorff;9.27214757;56
56180;Porcaro;7.436149918;56
56181;Port-Louis;9.848202975;56
56182;Priziac;7.059937795;56
56184;Questembert;8.336596867;56
56185;Quéven;10.19832228;56
56186;Quiberon;11.51991526;56
56188;Quistinic;7.595736608;56
56189;Radenac;7.436149918;56
56190;Réguiny;7.436149918;56
56191;Réminiac;7.997335184;56
56193;Riantec;9.724335178;56
56194;Rieux;7.786893983;56
56195;La Roche-Bernard;9.540353836;56
56196;Rochefort-en-Terre;7.328328087;56
56197;Val d'Oust;7.436149918;56
56198;Rohan;7.16132059;56
56199;Roudouallec;7.044022226;56
56200;Ruffiac;7.436149918;56
56201;Le Saint;7.059937795;56
56202;Saint-Abraham;8.219716785;56
56203;Saint-Aignan;7.595736608;56
56204;Saint-Allouestre;7.436149918;56
56205;Saint-Armel;9.165437594;56
56206;Saint-Avé;9.78798383;56
56207;Saint-Barthélemy;7.595736608;56
56208;Saint-Brieuc-de-Mauron;7.16132059;56
56209;Sainte-Brigitte;7.595736608;56
56210;Saint-Caradec-Trégomel;7.595736608;56
56211;Saint-Congard;7.997335184;56
56212;Saint-Dolay;7.786893983;56
56213;Saint-Gérand;6.787694606;56
56214;Saint-Gildas-de-Rhuys;9.40086036;56
56215;Saint-Gonnery;7.719318416;56
56216;Saint-Gorgon;7.328328087;56
56218;Saint-Gravé;7.997335184;56
56219;Saint-Guyomard;8.219716785;56
56220;Sainte-Hélène;9.384631122;56
56221;Saint-Jacut-les-Pins;7.786893983;56
56222;Saint-Jean-Brévelay;7.436149918;56
56223;Saint-Jean-la-Poterie;7.786893983;56
56224;Saint-Laurent-sur-Oust;7.997335184;56
56225;Saint-Léry;7.16132059;56
56226;Saint-Malo-de-Beignon;7.255186612;56
56227;Saint-Malo-des-Trois-Fontaines;7.16132059;56
56228;Saint-Marcel;8.219716785;56
56229;Saint-Martin-sur-Oust;7.997335184;56
56230;Saint-Nicolas-du-Tertre;7.997335184;56
56231;Saint-Nolff;9.165437594;56
56232;Saint-Perreux;7.786893983;56
56233;Saint-Philibert;8.979277897;56
56234;Saint-Pierre-Quiberon;12.13072411;56
56236;Saint-Servant;8.219716785;56
56237;Saint-Thuriau;7.16132059;56
56238;Saint-Tugdual;7.595736608;56
56239;Saint-Vincent-sur-Oust;7.328328087;56
56240;Sarzeau;10.57549681;56
56241;Sauzon;12.13072411;56
56242;Séglien;7.595736608;56
56243;Séné;10.0665473;56
56244;Sérent;7.436149918;56
56245;Silfiac;7.595736608;56
56246;Le Sourn;7.16132059;56
56247;Sulniac;7.997335184;56
56248;Surzur;9.165437594;56
56249;Taupont;7.436149918;56
56250;Théhillac;7.997335184;56
56251;Theix-Noyalo;9.55279553;56
56252;Le Tour-du-Parc;9.165437594;56
56253;Tréal;7.997335184;56
56254;Trédion;8.219716785;56
56255;Treffléan;8.219716785;56
56256;Tréhorenteuc;7.16132059;56
56257;La Trinité-Porhoët;7.16132059;56
56258;La Trinité-sur-Mer;11.5319646;56
56259;La Trinité-Surzur;9.165437594;56
56260;Vannes;10.21532899;56
56261;La Vraie-Croix;7.997335184;56
56262;Bono;9.279568026;56
56263;Sainte-Anne-d'Auray;8.663035165;56
56264;Kernascléden;7.059937795;56
22001;Allineuc;5.494593044;22
22002;Andel;6.913448743;22
22003;Aucaleuc;6.53106859;22
22004;Bégard;6.119990684;22
22005;Belle-Isle-en-Terre;5.430648822;22
22006;Berhet;6.190358488;22
22008;Bobital;6.53106859;22
22009;Le Bodéo;5.494593044;22
22011;Boqueho;6.37871584;22
22012;La Bouillie;6.969784601;22
22013;Bourbriac;5.49899095;22
22014;Bourseul;6.687095411;22
22015;Bréhand;6.390678701;22
22016;Île-de-Bréhat;7.570352542;22
22018;Brélidy;6.190358488;22
22019;Bringolo;6.37871584;22
22020;Broons;5.868402192;22
22021;Brusvily;5.587855667;22
22023;Bulat-Pestivien;5.103315445;22
22024;Calanhel;5.430648822;22
22025;Callac;5.430648822;22
