CODGEO;LIBGEO;Loyer prédit en euros par m²;Code département;Code de la commune
35198;Moulins;7.78326497785677;35;198
22385;La Vicomté-sur-Rance;8.62117322764002;22;385
22302;Saint-Jacut-de-la-Mer;8.62117322764002;22;302
22339;Taden;8.75700881099328;22;339
22209;Beaussais-sur-Mer;8.80508792095339;22;209
22259;Quévert;8.77363131465647;22;259
22368;Tréméreuc;8.62117322764002;22;368
22190;Pleslin-Trigavou;8.62117322764002;22;190
22299;Saint-Hélen;8.62117322764002;22;299
22035;Les Champs-Géraux;8.62117322764002;22;035
22049;Créhen;8.62117322764002;22;049
22327;Saint-Samson-sur-Rance;8.62117322764002;22;327
44043;Clisson;9.92419362537781;44;043
44063;Gétigné;9.00904970339991;44;063
35183;Mondevert;7.26583328552601;35;183
35038;Bréal-sous-Vitré;7.26583328552601;35;038
35086;Combourtillé;7.26583328552601;35;086
35015;Balazé;7.26583328552601;35;015
35300;Saint-M'Hervé;7.26583328552601;35;300
35170;Mecé;7.26583328552601;35;170
35061;La Chapelle-Erbrée;7.26583328552601;35;061
35260;Saint-Christophe-des-Bois;7.26583328552601;35;260
44155;Saint-Colomban;10.2298478386664;44;155
44157;Saint-Étienne-de-Mer-Morte;9.72176015836858;44;157
44083;La Limouzinière;9.72176015836858;44;083
44033;La Chapelle-Launay;10.3667503933373;44;033
44195;Savenay;10.6868942233441;44;195
56008;Baden;11.3175245017108;56;008
56106;Larmor-Baden;11.3263309417489;56;106
56164;Ploeren;10.9276858372439;56;164
56003;Arradon;12.0544629957772;56;003
35278;Saint-Grégoire;11.8407846745482;35;278
35051;Cesson-Sévigné;11.9935613261132;35;051
35024;Betton;10.2202056832826;35;024
35334;Thorigné-Fouillard;10.2682767920685;35;334
35315;Saint-Sulpice-la-Forêt;10.5278130081629;35;315
29057;La Forêt-Fouesnant;9.22886201099302;29;057
29161;Pleuven;9.4432607634262;29;161
29051;Ergué-Gabéric;8.93064377358534;29;051
29247;Saint-Évarzec;9.0561254817399;29;247
22187;Plérin;8.98055928126888;22;187
22055;Binic-Étables-sur-Mer;8.94357698255395;22;055
22377;Tréveneuc;8.96756388883517;22;377
22251;Pordic;8.85697725337542;22;251
22325;Saint-Quay-Portrieux;8.96756388883517;22;325
35351;Le Verger;8.3383464686693;35;351
35331;Talensac;8.3383464686693;35;331
35211;Paimpont;8.3383464686693;35;211
35065;La Chapelle-Thouarault;8.3383464686693;35;065
35188;Montfort-sur-Meu;9.1339934938787;35;188
35040;Breteil;8.3383464686693;35;040
35305;Saint-Péran;8.3383464686693;35;305
35187;Monterfil;8.3383464686693;35;187
29294;Le Tréhou;7.51621939826088;29;294
29180;Ploudiry;7.51621939826088;29;180
29210;Plouvorn;7.54050051499364;29;210
29139;Lopérec;7.51621939826088;29;139
29302;Pont-de-Buis-lès-Quimerch;7.61443700937577;29;302
29105;Landivisiau;8.09304907251835;29;105
29286;Tréflévénez;7.51621939826088;29;286
29097;Lampaul-Guimiliau;7.51621939826088;29;097
29131;Locmélar;7.51621939826088;29;131
29263;Saint-Ségal;7.51621939826088;29;263
29246;Saint-Eloy;7.51621939826088;29;246
29144;La Martyre;7.51621939826088;29;144
29277;Sizun;7.51621939826088;29;277
44186;Sainte-Pazanne;9.73880128317212;44;186
44021;Villeneuve-en-Retz;8.98774562395224;44;021
44106;Les Moutiers-en-Retz;10.1778256848041;44;106
44129;Pontchâteau;9.54919811472191;44;129
44050;Crossac;9.17170775503157;44;050
44053;Drefféac;9.17170775503157;44;053
44130;Pont-Saint-Martin;10.6147935103291;44;130
44037;Château-Thébaud;9.30643115950133;44;037
44014;Le Bignon;10.1169630596843;44;014
44159;Saint-Fiacre-sur-Maine;10.3126351611115;44;159
44198;Les Sorinières;11.3722097828297;44;198
44070;La Haie-Fouassière;10.3603350825029;44;070
44150;Saint-Aignan-Grandlieu;10.6772421138801;44;150
56161;Ploemel;10.739236389398;56;161
56175;Plumergat;9.78691963240802;56;175
56007;Auray;11.0953497547469;56;007
56176;Pluneret;10.4346252753808;56;176
56263;Sainte-Anne-d'Auray;10.4685656735106;56;263
56023;Brech;10.3120246865337;56;023
56067;Grand-Champ;9.77905938251299;56;067
44171;Saint-Léger-les-Vignes;9.80568217889311;44;171
44145;Rouans;9.80568217889311;44;145
44166;Saint-Jean-de-Boiseau;10.2398818710155;44;166
44133;Port-Saint-Père;9.61523959812459;44;133
44024;Brains;9.80568217889311;44;024
35016;Baulon;8.34339303549554;35;016
35223;Plélan-le-Grand;8.5493501597617;35;223
35312;Saint-Senoux;8.34339303549554;35;312
35221;Pléchâtel;8.14182174195263;35;221
35340;Treffendel;8.34339303549554;35;340
56012;Beignon;8.34339303549554;56;012
35127;Guignen;8.83134988144373;35;127
35169;Maxent;8.34339303549554;35;169
35175;Mernel;8.34339303549554;35;175
35145;Langon;7.05739314142698;35;145
44044;Conquereuil;7.05739314142698;44;044
44007;Avessac;7.30525537566035;44;007
35064;La Chapelle-de-Brain;7.05739314142698;35;064
44092;Massérac;7.05739314142698;44;092
35268;Saint-Ganton;7.05739314142698;35;268
44067;Guémené-Penfao;7.25952591663649;44;067
35033;Bourg-des-Comptes;8.46221723293044;35;033
35319;Saint-Thurial;8.28295905704217;35;319
35123;Goven;8.35092462874796;35;123
35149;Lassy;8.28295905704217;35;149
35037;Bréal-sous-Montfort;8.91458055348919;35;037
35212;Pancé;8.28295905704217;35;212
35126;Guichen;8.85509798397019;35;126
35231;Poligné;8.28295905704217;35;231
29178;Ploudalmézeau;9.56119230107095;29;178
29109;Landunvez;9.33804148517686;29;109
29117;Lannilis;9.28048839060009;29;117
29257;Saint-Pabu;9.33804148517686;29;257
29221;Porspoder;9.33804148517686;29;221
29099;Lampaul-Ploudalmézeau;9.33804148517686;29;099
29290;Tréglonou;9.33804148517686;29;290
29101;Landéda;9.33804148517686;29;101
29112;Lanildut;9.33804148517686;29;112
29196;Plouguin;9.33804148517686;29;196
35150;Lécousse;8.49593876115785;35;150
35115;Fougères;8.3269433339252;35;115
35063;La Chapelle-Saint-Aubert;7.67460437450715;35;063
35112;Fleurigné;7.67460437450715;35;112
35021;Beaucé;7.67460437450715;35;021
35138;Laignelet;7.67460437450715;35;138
35324;La Selle-en-Luitré;7.67460437450715;35;324
35310;Saint-Sauveur-des-Landes;7.67460437450715;35;310
35243;Romagné;7.67460437450715;35;243
44016;La Boissière-du-Doré;7.65011393695356;44;016
44141;La Remaudière;7.65011393695356;44;141
56036;Caudan;10.0356745164922;56;036
56078;Guidel;11.0052998664106;56;078
56185;Quéven;10.3359643575668;56;185
56063;Gestel;10.4550546314425;56;063
35280;Saint-Hilaire-des-Landes;6.68467307866767;35;280
35191;Les Portes du Coglais;6.68467307866767;35;191
35257;Maen Roch;7.46861442726657;35;257
35336;Le Tiercent;6.68467307866767;35;336
35071;Le Châtellier;6.68467307866767;35;071
35142;Landéan;6.68467307866767;35;142
35215;Parigné;6.68467307866767;35;215
35273;Saint-Germain-en-Coglès;6.68467307866767;35;273
35230;Poilley;6.68467307866767;35;230
22170;Plaine-Haute;8.13446030751579;22;170
22278;Saint-Brieuc;8.67003040577728;22;278
22215;Ploufragan;8.50748108828229;22;215
22307;Saint-Julien;8.13446030751579;22;307
56216;Saint-Gorgon;7.47054654385381;56;216
56028;Caden;7.47054654385381;56;028
56239;Saint-Vincent-sur-Oust;7.47054654385381;56;239
56154;Peillac;7.47054654385381;56;154
56111;Limerzel;7.47054654385381;56;111
56060;Les Fougerêts;7.47054654385381;56;060
56011;Béganne;7.47054654385381;56;011
56218;Saint-Gravé;7.47054654385381;56;218
56221;Saint-Jacut-les-Pins;7.47054654385381;56;221
44057;Fégréac;7.8912390417565;44;057
56194;Rieux;7.18790045582722;56;194
44196;Sévérac;7.8912390417565;44;196
56212;Saint-Dolay;7.8912390417565;56;212
56250;Théhillac;7.8912390417565;56;250
44185;Saint-Nicolas-de-Redon;7.82160551017543;44;185
35236;Redon;8.33866566246259;35;236
44128;Plessé;8.48870083633554;44;128
44068;Guenrouet;7.8912390417565;44;068
44183;Saint-Molf;9.93709227423203;44;183
56030;Camoël;9.93709227423203;56;030
56155;Pénestin;9.93709227423203;56;155
44006;Assérac;9.93709227423203;44;006
56004;Arzal;8.65431536071429;56;004
44097;Mesquer;9.93709227423203;44;097
44125;Piriac-sur-Mer;9.93709227423203;44;125
44115;Oudon;9.1185032939972;44;115
29103;Landerneau;9.51818387216309;29;103
29245;Saint-Divy;9.2927424648078;29;245
29268;Saint-Thonan;9.2927424648078;29;268
29095;Kersaint-Plabennec;9.2927424648078;29;095
44066;Grandchamps-des-Fontaines;10.9746430056706;44;066
44073;Héric;9.71203262125882;44;073
44110;Nort-sur-Erdre;9.63205107902102;44;110
44027;Casson;9.89370011467144;44;027
35003;Andouillé-Neuville;8.1965642035015;35;003
35251;Saint-Aubin-d'Aubigné;8.94430396764836;35;251
35118;Gahard;8.1965642035015;35;118
35253;Saint-Aubin-du-Cormier;8.53817734814055;35;253
35121;Gosné;8.1965642035015;35;121
35107;Ercé-près-Liffré;8.1965642035015;35;107
44170;Saint-Julien-de-Vouvantes;7.14673335356694;44;170
44077;Joué-sur-Erdre;7.14673335356694;44;077
44075;Issé;7.14673335356694;44;075
44065;Grand-Auverné;7.14673335356694;44;065
44144;Riaillé;7.5471419285025;44;144
44078;Juigné-des-Moutiers;7.14673335356694;44;078
44099;Moisdon-la-Rivière;7.14673335356694;44;099
44121;Petit-Auverné;7.14673335356694;44;121
35093;Dinard;10.2643377865506;35;093
22094;Lancieux;9.35266720995679;22;094
22213;Plouër-sur-Rance;8.8485818645169;22;213
35241;La Richardais;9.35266720995679;35;241
35256;Saint-Briac-sur-Mer;9.35266720995679;35;256
22103;Langrolay-sur-Rance;9.35266720995679;22;103
35181;Le Minihic-sur-Rance;9.35266720995679;35;181
35228;Pleurtuit;9.04832899370442;35;228
35287;Saint-Lunaire;9.35266720995679;35;287
35120;Gévezé;9.63213510454903;35;120
35189;Montgermont;10.1653760737607;35;189
35177;La Mézière;9.67487995420431;35;177
35210;Pacé;10.7012284552074;35;210
44047;Couëron;12.4635312061759;44;047
44080;Lavau-sur-Loire;10.8741580406505;44;080
44039;Cheix-en-Retz;10.8741580406505;44;039
44220;Vue;10.8741580406505;44;220
44120;Le Pellerin;11.3862556042274;44;120
44019;Bouée;10.8741580406505;44;019
29061;Gouesnou;9.71925580092806;29;061
29235;Le Relecq-Kerhuon;10.2114959273191;29;235
29075;Guipavas;9.57810938737483;29;075
29056;La Forest-Landerneau;9.49526451319306;29;056
44205;Les Touches;9.49666770020038;44;205
44179;Saint-Mars-du-Désert;10.02888508473;44;179
44122;Petit-Mars;9.55721588570469;44;122
44082;Ligné;9.5362297755209;44;082
44217;Vigneux-de-Bretagne;10.4355659761757;44;217
44035;La Chapelle-sur-Erdre;11.9338639887829;44;035
44209;Treillières;11.5048816015394;44;209
44114;Orvault;12.4445293892856;44;114
44158;Saint-Étienne-de-Montluc;10.2318940256227;44;158
44194;Sautron;12.5245030273343;44;194
44045;Cordemais;10.7771117454501;44;045
44023;Bouvron;8.23505914369482;44;023
44089;Malville;9.09436937076554;44;089
44111;Notre-Dame-des-Landes;8.81887207220037;44;111
44203;Le Temple-de-Bretagne;8.81887207220037;44;203
44056;Fay-de-Bretagne;8.33358246655916;44;056
44202;Teillé;8.44423796210773;44;202
44163;Vair-sur-Loire;8.65314595285493;44;163
44096;Mésanger;8.81148430345953;44;096
44134;Pouillé-les-Côteaux;8.44423796210773;44;134
44222;La Roche-Blanche;8.44423796210773;44;222
44212;Vallet;9.62189113577196;44;212
44084;Le Loroux-Bottereau;10.0237686635467;44;084
44079;Le Landreau;9.65100869599465;44;079
44102;Montbert;9.10650273958567;44;102
44041;La Chevrolière;9.65114103591219;44;041
44002;Aigrefeuille-sur-Maine;9.66726378420867;44;002
44223;Geneston;9.74962031576966;44;223
56029;Calan;9.03843271777131;56;029
56090;Inzinzac-Lochrist;9.03843271777131;56;090
56040;Cléguer;9.03843271777131;56;040
56083;Hennebont;9.90112671095882;56;083
44161;Saint-Gildas-des-Bois;8.19960927133032;44;161
44139;Quilly;8.72412899845598;44;139
44137;Prinquiau;9.48047547463788;44;137
44152;Sainte-Anne-sur-Brivet;8.72412899845598;44;152
44025;Campbon;8.72412899845598;44;025
44169;Saint-Julien-de-Concelles;10.3881290386116;44;169
44029;Divatte-sur-Loire;9.66455310693245;44;029
35049;Cancale;9.6115134992012;35;049
35299;Saint-Méloir-des-Ondes;9.50971801473873;35;299
35288;Saint-Malo;10.9191525070259;35;288
35263;Saint-Coulomb;9.86962574202458;35;263
35284;Saint-Jouan-des-Guérets;9.80898232768327;35;284
35122;La Gouesnière;9.80898232768327;35;122
35039;Brécé;9.33590249375936;35;039
35207;Noyal-sur-Vilaine;9.41249181020035;35;207
35327;Servon-sur-Vilaine;8.83467355956999;35;327
35001;Acigné;9.69490947580827;35;001
35352;Vern-sur-Seiche;10.0159391423193;35;352
35099;Domloup;9.19649003672619;35;099
44201;Sucé-sur-Erdre;11.7222039986647;44;201
44026;Carquefou;11.7324119187762;44;026
44094;Mauves-sur-Loire;10.2696074509934;44;094
44172;Sainte-Luce-sur-Loire;11.6104131896407;44;172
44204;Thouaré-sur-Loire;11.5110929551856;44;204
44028;Le Cellier;9.13470590755554;44;028
44055;La Baule-Escoublac;12.6527131610864;44;055
44132;Pornichet;12.3863564612067;44;132
44151;Saint-André-des-Eaux;11.0117003174551;44;151
44184;Saint-Nazaire;10.7414077293255;44;184
44210;Trignac;9.98049604326368;44;210
44103;Montoir-de-Bretagne;9.81100894975045;44;103
44168;Saint-Joachim;9.05117734946135;44;168
44199;Soudan;6.92739190335161;44;199
44112;Noyal-sur-Brutz;7.25543050335702;44;112
44054;Erbray;7.33929019953904;44;054
44085;Louisfert;7.25543050335702;44;085
44036;Châteaubriant;8.30974973645027;44;036
22234;Plouvara;7.16542245628348;22;234
22161;Pabu;7.04704760929323;22;161
22011;Boqueho;7.04704760929323;22;011
22116;Lanrodec;7.04704760929323;22;116
22126;Le Leslay;7.04704760929323;22;126
22272;Saint-Agathon;7.04704760929323;22;272
22289;Saint-Fiacre;7.04704760929323;22;289
22335;Senven-Léhart;7.04704760929323;22;335
22150;Le Merzer;7.04704760929323;22;150
22225;Ploumagoar;7.68004629174455;22;225
35166;Marpiré;8.06281026339897;35;166
35264;Saint-Didier;8.06281026339897;35;264
35068;Châteaubourg;8.81907302752746;35;068
35252;Saint-Aubin-des-Landes;8.06281026339897;35;252
35283;Saint-Jean-sur-Vilaine;8.06281026339897;35;283
35096;Domagné;8.06281026339897;35;096
35220;Piré-Chancé;8.17697251188183;35;220
44165;Saint-Hilaire-de-Clisson;9.31090272971396;44;165
44088;Maisdon-sur-Sèvre;9.56687721025719;44;088
44173;Saint-Lumine-de-Clisson;9.18721854022427;44;173
22020;Broons;6.85837224682534;22;020
22369;Trémeur;6.92613126922132;22;369
22305;Saint-Jouan-de-l'Isle;6.92613126922132;22;305
22069;Guenroc;6.92613126922132;22;069
35297;Saint-Méen-le-Grand;7.6764445728676;35;297
35302;Saint-Onen-la-Chapelle;6.92613126922132;35;302
22391;Yvignac-la-Tour;6.92613126922132;22;391
22021;Brusvily;6.92613126922132;22;021
22133;Loscouët-sur-Meu;6.92613126922132;22;133
35234;Quédillac;6.92613126922132;35;234
22032;Caulnes;7.36398696050699;22;032
22036;La Chapelle-Blanche;6.92613126922132;22;036
22071;Guitté;6.92613126922132;22;071
56123;Malansac;8.13635127149285;56;123
56159;Pleucadeuc;8.13635127149285;56;159
56184;Questembert;9.09815443925014;56;184
56045;Le Cours;8.13635127149285;56;045
56135;Molac;8.13635127149285;56;135
56108;Larré;8.13635127149285;56;108
56196;Rochefort-en-Terre;8.13635127149285;56;196
56261;La Vraie-Croix;8.13635127149285;56;261
56211;Saint-Congard;8.13635127149285;56;211
56224;Saint-Laurent-sur-Oust;8.13635127149285;56;224
56171;Pluherlin;8.13635127149285;56;171
44030;La Chapelle-des-Marais;8.50390896082218;44;030
44175;Saint-Lyphard;9.28294997672499;44;175
44072;Herbignac;8.49301105417894;44;072
35190;Monthault;6.61169200815381;35;190
35156;Longaulnay;7.93305468872446;35;156
35143;Landujan;7.93305468872446;35;143
35060;La Chapelle du Lou du Lac;7.93305468872446;35;060
35017;La Baussaine;7.93305468872446;35;017
35027;Boisgervilly;7.93305468872446;35;027
35144;Langan;7.93305468872446;35;144
35146;Langouet;7.93305468872446;35;146
35022;Bécherel;7.93305468872446;35;022
35091;Le Crouais;7.93305468872446;35;091
35307;Saint-Pern;7.93305468872446;35;307
35058;La Chapelle-Chaussée;7.93305468872446;35;058
35184;Montauban-de-Bretagne;8.38620040454142;35;184
35180;Miniac-sous-Bécherel;7.93305468872446;35;180
35171;Médréac;7.93305468872446;35;171
22093;Lamballe-Armor;8.1413004132203;22;093
22160;Noyal;7.74439275149976;22;160
22193;Plestan;7.05353444967216;22;193
22186;Pléneuf-Val-André;7.74439275149976;22;186
22077;Hénansal;7.74439275149976;22;077
22261;Quintenic;7.74439275149976;22;261
22341;Tramain;7.74439275149976;22;341
22326;Saint-Rieul;7.74439275149976;22;326
22012;La Bouillie;7.74439275149976;22;012
22295;Saint-Gilles-Vieux-Marché;6.81274503316542;22;295
56178;Pontivy;8.44209203991904;56;178
22279;Saint-Caradec;6.81274503316542;22;279
22033;Caurel;6.81274503316542;22;033
22260;Le Quillio;6.81274503316542;22;260
56209;Sainte-Brigitte;6.81274503316542;56;209
56093;Kergrist;6.81274503316542;56;093
56041;Cléguérec;6.81274503316542;56;041
22285;Saint-Connec;6.81274503316542;22;285
56203;Saint-Aignan;6.81274503316542;56;203
29250;Saint-Hernin;6.45781241712596;29;250
22202;Plévin;6.45781241712596;22;202
22124;Lescouët-Gouarec;6.45781241712596;22;124
56100;Langonnet;6.45781241712596;56;100
22137;Maël-Carhaix;6.45781241712596;22;137
22163;Paule;6.45781241712596;22;163
56238;Saint-Tugdual;6.45781241712596;56;238
56170;Plouray;6.45781241712596;56;170
22146;Mellionnec;6.45781241712596;22;146
22181;Plélauff;6.45781241712596;22;181
22061;Glomel;6.45781241712596;22;061
29278;Spézet;6.45781241712596;29;278
56066;Gourin;7.13563017875959;56;066
29038;Commana;6.93893325332972;29;038
29275;Scrignac;6.93893325332972;29;275
29266;Saint-Thégonnec Loc-Eguiner;7.51448259344756;29;266
29262;Saint-Sauveur;6.93893325332972;29;262
29034;Le Cloître-Saint-Thégonnec;6.93893325332972;29;034
29261;Saint-Rivoal;6.93893325332972;29;261
29163;Pleyber-Christ;7.40306789939121;29;163
29007;Berrien;6.93893325332972;29;007
29074;Guimiliau;6.93893325332972;29;074
29013;Botmeur;6.93893325332972;29;013
56035;Caro;7.40423832571666;56;035
56230;Saint-Nicolas-du-Tertre;7.40423832571666;56;230
56124;Malestroit;7.40423832571666;56;124
56202;Saint-Abraham;7.40423832571666;56;202
56112;Lizio;7.40423832571666;56;112
56244;Sérent;7.70792785024793;56;244
56200;Ruffiac;7.40423832571666;56;200
56229;Saint-Martin-sur-Oust;7.40423832571666;56;229
56133;Missiriac;7.40423832571666;56;133
56228;Saint-Marcel;7.40423832571666;56;228
35194;Montreuil-sous-Pérouse;7.69810020517791;35;194
35330;Taillis;7.69810020517791;35;330
35360;Vitré;8.65580029576069;35;360
22155;La Motte;6.27110061308945;22;155
22046;Le Mené;6.25037508814299;22;046
22043;Coëtlogon;6.27110061308945;22;043
22183;Plémet;6.36430054298811;22;183
22062;Gomené;6.27110061308945;22;062
22068;Grâce-Uzel;6.27110061308945;22;068
22267;Rouillac;6.27110061308945;22;267
56118;Locmiquélic;10.2187893809896;56;118
56062;Gâvres;10.2187893809896;56;062
56169;Plouhinec;10.8253712095558;56;169
56094;Kervignac;10.4060829068692;56;094
56181;Port-Louis;10.2187893809896;56;181
56193;Riantec;10.3667169508094;56;193
35008;Availles-sur-Seiche;6.98330941068936;35;008
35200;Moutiers;6.98330941068936;35;200
35125;La Guerche-de-Bretagne;7.12944735489136;35;125
35272;Saint-Germain-du-Pinel;6.98330941068936;35;272
35097;Domalain;6.98330941068936;35;097
35350;Vergéal;6.98330941068936;35;350
35006;Argentré-du-Plessis;7.88007504712123;35;006
22082;Le Hinglé;7.56992954344971;22;082
22380;Trévron;7.56992954344971;22;380
22364;Trélivan;7.56992954344971;22;364
22312;Saint-Maden;7.56992954344971;22;312
22050;Dinan;8.87201848089467;22;050
22003;Aucaleuc;7.56992954344971;22;003
22008;Bobital;7.56992954344971;22;008
22239;Plumaudan;7.56992954344971;22;239
22352;Tréfumel;7.56992954344971;22;352
35196;Mordelles;9.37698918568304;35;196
35081;Clayes;9.13737792885324;35;081
35080;Cintré;9.13737792885324;35;080
35216;Parthenay-de-Bretagne;9.13737792885324;35;216
35275;Saint-Gilles;9.52073669815362;35;275
35245;Romillé;8.35825919094596;35;245
35131;L'Hermitage;9.67165104912658;35;131
35227;Pleumeleuc;8.72991014165024;35;227
22194;Plestin-les-Grèves;7.58009033870536;22;194
29199;Plouigneau;7.58227616887587;29;199
22350;Tréduder;7.58009033870536;22;350
29113;Lanmeur;7.58009033870536;29;113
29251;Saint-Jean-du-Doigt;7.58009033870536;29;251
29073;Guimaëc;7.58009033870536;29;073
29133;Locquirec;7.58009033870536;29;133
22349;Trédrez-Locquémeau;7.58009033870536;22;349
22319;Saint-Michel-en-Grève;7.58009033870536;22;319
29021;Plounéour-Brignogan-plages;8.07956784712345;29;021
29091;Kerlouan;8.07956784712345;29;091
29287;Tréflez;8.07956784712345;29;287
29064;Goulven;8.07956784712345;29;064
29077;Guissény;8.07956784712345;29;077
29248;Saint-Frégant;8.07956784712345;29;248
29093;Kernilis;8.07956784712345;29;093
29055;Le Folgoët;8.91128251014286;29;055
29198;Plouider;8.07956784712345;29;198
29094;Kernouës;8.07956784712345;29;094
29195;Plouguerneau;8.53966850488113;29;195
29006;Bénodet;10.6090699691269;29;006
29058;Fouesnant;10.6814459285528;29;058
29060;Gouesnach;10.4538711808704;29;060
29032;Clohars-Fouesnant;10.4538711808704;29;032
22237;Pluduno;6.90939299140592;22;237
22318;Saint-Michel-de-Plélan;6.90939299140592;22;318
22172;Plancoët;7.05303292118913;22;172
22014;Bourseul;6.90939299140592;22;014
22048;Corseul;6.90939299140592;22;048
22315;Saint-Maudez;6.90939299140592;22;315
22180;Plélan-le-Petit;6.90939299140592;22;180
22097;La Landec;6.90939299140592;22;097
22105;Languenan;6.90939299140592;22;105
22388;Vildé-Guingalan;6.90939299140592;22;388
22317;Saint-Méloir-des-Bois;6.90939299140592;22;317
35050;Cardroc;8.21151654706351;35;050
35337;Tinténiac;8.59698791918018;35;337
35317;Saint-Symphorien;8.21151654706351;35;317
35276;Saint-Gondran;8.21151654706351;35;276
35265;Saint-Domineuc;8.21151654706351;35;265
35233;Québriac;8.21151654706351;35;233
35130;Hédé-Bazouges;8.21151654706351;35;130
35258;Saint-Brieuc-des-Iffs;8.21151654706351;35;258
35356;Vignoc;8.21151654706351;35;356
35134;Les Iffs;8.21151654706351;35;134
22013;Bourbriac;6.12378582415294;22;013
22320;Saint-Nicodème;5.73672521454276;22;320
22131;Loguivy-Plougras;5.73672521454276;22;131
22243;Plusquellec;5.73672521454276;22;243
22024;Calanhel;5.73672521454276;22;024
22138;Maël-Pestivien;5.73672521454276;22;138
22052;Duault;5.73672521454276;22;052
22328;Saint-Servais;5.73672521454276;22;328
22216;Plougonver;5.73672521454276;22;216
22217;Plougras;5.73672521454276;22;217
22025;Callac;5.73672521454276;22;025
22135;Louargat;6.21879112548412;22;135
22249;Pont-Melvez;5.73672521454276;22;249
22128;Locarn;5.73672521454276;22;128
22037;La Chapelle-Neuve;5.73672521454276;22;037
22088;Kerien;5.73672521454276;22;088
22023;Bulat-Pestivien;5.73672521454276;22;023
35055;Chantepie;11.166237592203;35;055
35240;Le Rheu;10.6253595843697;35;240
35238;Rennes;13.6704780225362;35;238
35076;Chavagne;9.97539907226378;35;076
35353;Vezin-le-Coquet;10.3361184424116;35;353
44100;Monnières;9.53745466441387;44;100
44108;Mouzillon;9.0331206767731;44;108
44064;Gorges;9.77941034661162;44;064
44117;Le Pallet;10.1317414596916;44;117
22174;Pléboulle;8.29690291165117;22;174
22323;Saint-Pôtan;8.29690291165117;22;323
22143;Matignon;8.29690291165117;22;143
22273;Saint-Alban;8.29690291165117;22;273
22175;Plédéliac;8.29690291165117;22;175
22311;Saint-Lormel;8.29690291165117;22;311
22242;Plurien;8.29690291165117;22;242
22268;Ruca;8.29690291165117;22;268
22179;Fréhel;8.29690291165117;22;179
22286;Saint-Denoual;8.29690291165117;22;286
22054;Erquy;8.29690291165117;22;054
22076;Hénanbihen;8.29690291165117;22;076
22282;Saint-Cast-le-Guildo;8.29690291165117;22;282
22201;Plévenon;8.29690291165117;22;201
56116;Locmariaquer;11.9283902411637;56;116
56234;Saint-Pierre-Quiberon;11.9283902411637;56;234
56114;Locmaria;11.9283902411637;56;114
56233;Saint-Philibert;11.9283902411637;56;233
56034;Carnac;11.9283902411637;56;034
56258;La Trinité-sur-Mer;11.9283902411637;56;258
56241;Sauzon;11.9283902411637;56;241
56168;Plouharnel;11.9283902411637;56;168
56009;Bangor;11.9283902411637;56;009
56152;Le Palais;11.9283902411637;56;152
56186;Quiberon;11.9283902411637;56;186
56086;Île-d'Houat;11.9283902411637;56;086
56054;Erdeven;10.8346787894094;56;054
56046;Crach;11.3549969497866;56;046
29186;Plouezoc'h;8.1422195734683;29;186
29151;Morlaix;8.46530974470375;29;151
29188;Plougasnou;8.1422195734683;29;188
29059;Garlan;8.1422195734683;29;059
56205;Saint-Armel;11.5310046168311;56;205
56214;Saint-Gildas-de-Rhuys;11.5310046168311;56;214
56240;Sarzeau;11.2739475736583;56;240
56088;Île-d'Arz;11.5310046168311;56;088
56005;Arzon;11.5310046168311;56;005
56252;Le Tour-du-Parc;11.5310046168311;56;252
56087;Île-aux-Moines;11.5310046168311;56;087
56085;Hœdic;11.5310046168311;56;085
35285;Saint-Just;6.84207039112704;35;285
35328;Sixt-sur-Aff;6.84207039112704;35;328
35168;Val d'Anast;6.94177074563743;35;168
35160;Loutehel;6.84207039112704;35;160
35219;Pipriac;7.05016605785745;35;219
35057;La Chapelle-Bouëxic;7.26022587186711;35;057
35035;Bovel;6.84207039112704;35;035
35237;Renac;6.84207039112704;35;237
29102;Landeleau;6.44280534511677;29;102
29115;Lannédern;6.44280534511677;29;115
29162;Pleyben;7.35284986541239;29;162
29123;Lennon;6.44280534511677;29;123
29036;Collorec;6.44280534511677;29;036
29211;Plouyé;6.44280534511677;29;211
29033;Le Cloître-Pleyben;6.44280534511677;29;033
29141;Loqueffret;6.44280534511677;29;141
29175;Plonévez-du-Faou;6.44280534511677;29;175
29054;La Feuillée;6.44280534511677;29;054
29016;Brasparts;6.44280534511677;29;016
29018;Brennilis;6.44280534511677;29;018
29202;Plounéour-Ménez;6.44280534511677;29;202
56146;Neulliac;7.22054037847401;56;146
56237;Saint-Thuriau;7.22054037847401;56;237
56151;Noyal-Pontivy;7.54061835296196;56;151
56213;Saint-Gérand-Croixanvec;7.22054037847401;56;213
56047;Crédin;7.22054037847401;56;047
56144;Évellys;7.02870249876556;56;144
22158;Guerlédan;7.22054037847401;22;158
56215;Saint-Gonnery;7.22054037847401;56;215
56024;Bréhan;7.22054037847401;56;024
35004;Val-Couesnon;6.45450606344179;35;004
35248;Sains;6.86388686970732;35;248
35270;Saint-Georges-de-Gréhaigne;6.86388686970732;35;270
56180;Porcaro;7.33321498421524;56;180
56226;Saint-Malo-de-Beignon;7.33321498421524;56;226
56136;Monteneuf;7.33321498421524;56;136
56075;Guer;8.01809691173506;56;075
56068;La Grée-Saint-Laurent;7.33321498421524;56;068
