CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,0.459489
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,3.3306176
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,1.2612597
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,0.739702
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,0.0087378
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,2.4634638
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,1.158515
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,2.2311582
56141,Moustoir-Ac,56,2017,criminalite,56141,"47.84297671726186, -2.8587339480952627",taux pour mille,Moustoir-Ac,56,0.0210913
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,1.0581807
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,1.4052832
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,4.0463843
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,0.0494139
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,7.9746205
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,0.0
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,0.4793751
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,7.1821903
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,1.9446179
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,0.459489
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,3.3306176
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,1.2612597
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,0.739702
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,0.0087378
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,2.4634638
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,1.158515
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,2.2311582
56143,Muzillac,56,2017,criminalite,56143,"47.55502560521471, -2.473644827437379",taux pour mille,Muzillac,56,0.0210913
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,1.0581807
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,1.4052832
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,4.0463843
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,0.0494139
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,7.9746205
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,0.0
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,0.4793751
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,7.1821903
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,1.9446179
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,0.459489
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,3.3306176
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,1.2612597
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,0.739702
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,0.0087378
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,2.4634638
