CODGEO;LIBGEO;Code département;annee;type;code_com;geo_point;typemetric;nom_com;code_dep;valeur
22053;Éréac;22;2017;creation nouvelles associations;22053;48.274287039210606, -2.343933387805328;Création nouvelles associations;Éréac;22;710.0
22054;Erquy;22;2017;creation nouvelles associations;22054;48.61941709431571, -2.4583856753027256;Création nouvelles associations;Erquy;22;710.0
22055;Binic-Étables-sur-Mer;22;2017;creation nouvelles associations;22055;48.616854697979164, -2.8378636783415674;Création nouvelles associations;Binic-Étables-sur-Mer;22;710.0
22056;Évran;22;2017;creation nouvelles associations;22056;48.38491069365288, -1.9800607383794606;Création nouvelles associations;Évran;22;710.0
22057;Le Faouët;22;2017;creation nouvelles associations;22057;48.67894581661151, -3.07389448983065;Création nouvelles associations;Le Faouët;22;710.0
22059;Le Fœil;22;2017;creation nouvelles associations;22059;48.41742839393511, -2.9149768281574744;Création nouvelles associations;Le Fœil;22;710.0
22060;Gausson;22;2017;creation nouvelles associations;22060;48.29305378448452, -2.761208784518627;Création nouvelles associations;Gausson;22;710.0
22061;Glomel;22;2017;creation nouvelles associations;22061;48.205711014474254, -3.3880569640213585;Création nouvelles associations;Glomel;22;710.0
22062;Gomené;22;2017;creation nouvelles associations;22062;48.18009823823096, -2.4920269673041373;Création nouvelles associations;Gomené;22;710.0
22063;Gommenec'h;22;2017;creation nouvelles associations;22063;48.637393629577176, -3.0478214611086005;Création nouvelles associations;Gommenec'h;22;710.0
22064;Gouarec;22;2017;creation nouvelles associations;22064;48.23557643640287, -3.1955906946679757;Création nouvelles associations;Gouarec;22;710.0
22065;Goudelin;22;2017;creation nouvelles associations;22065;48.60344887015755, -3.0228218900965196;Création nouvelles associations;Goudelin;22;710.0
22067;Grâces;22;2017;creation nouvelles associations;22067;48.544781542331755, -3.1824290792102907;Création nouvelles associations;Grâces;22;710.0
22068;Grâce-Uzel;22;2017;creation nouvelles associations;22068;48.25037219275086, -2.794165709487651;Création nouvelles associations;Grâce-Uzel;22;710.0
22069;Guenroc;22;2017;creation nouvelles associations;22069;48.313634238785724, -2.0806987621722692;Création nouvelles associations;Guenroc;22;710.0
22070;Guingamp;22;2017;creation nouvelles associations;22070;48.5606296002789, -3.153483856443051;Création nouvelles associations;Guingamp;22;710.0
22071;Guitté;22;2017;creation nouvelles associations;22071;48.290858390709175, -2.102006426579971;Création nouvelles associations;Guitté;22;710.0
22072;Gurunhuel;22;2017;creation nouvelles associations;22072;48.5084390529387, -3.2887619158372385;Création nouvelles associations;Gurunhuel;22;710.0
22073;La Harmoye;22;2017;creation nouvelles associations;22073;48.34601944912991, -2.9687827470942216;Création nouvelles associations;La Harmoye;22;710.0
22074;Le Haut-Corlay;22;2017;creation nouvelles associations;22074;48.34049323560732, -3.0321258004545015;Création nouvelles associations;Le Haut-Corlay;22;710.0
22075;Hémonstoir;22;2017;creation nouvelles associations;22075;48.157236237898246, -2.850013769833973;Création nouvelles associations;Hémonstoir;22;710.0
22076;Hénanbihen;22;2017;creation nouvelles associations;22076;48.55798404647853, -2.381554908505979;Création nouvelles associations;Hénanbihen;22;710.0
22077;Hénansal;22;2017;creation nouvelles associations;22077;48.53792668096101, -2.4478386890533526;Création nouvelles associations;Hénansal;22;710.0
22079;Hénon;22;2017;creation nouvelles associations;22079;48.38674852310644, -2.683781581736478;Création nouvelles associations;Hénon;22;710.0
22081;Hillion;22;2017;creation nouvelles associations;22081;48.502995294821886, -2.6462131760070013;Création nouvelles associations;Hillion;22;710.0
22082;Le Hinglé;22;2017;creation nouvelles associations;22082;48.397988313749984, -2.0828373600169927;Création nouvelles associations;Le Hinglé;22;710.0
