CODGEO;LIBGEO;Code département;annee;type;code_com;geo_point;typemetric;nom_com;code_dep;valeur
22072;Gurunhuel;22;2017;taux natalite;22072;48.5084390529387, -3.2887619158372385;Taux brut de natalité (pour mille);Gurunhuel;22;8.9
22073;La Harmoye;22;2017;taux natalite;22073;48.34601944912991, -2.9687827470942216;Taux brut de natalité (pour mille);La Harmoye;22;8.9
22074;Le Haut-Corlay;22;2017;taux natalite;22074;48.34049323560732, -3.0321258004545015;Taux brut de natalité (pour mille);Le Haut-Corlay;22;8.9
22075;Hémonstoir;22;2017;taux natalite;22075;48.157236237898246, -2.850013769833973;Taux brut de natalité (pour mille);Hémonstoir;22;8.9
22076;Hénanbihen;22;2017;taux natalite;22076;48.55798404647853, -2.381554908505979;Taux brut de natalité (pour mille);Hénanbihen;22;8.9
22077;Hénansal;22;2017;taux natalite;22077;48.53792668096101, -2.4478386890533526;Taux brut de natalité (pour mille);Hénansal;22;8.9
22079;Hénon;22;2017;taux natalite;22079;48.38674852310644, -2.683781581736478;Taux brut de natalité (pour mille);Hénon;22;8.9
22081;Hillion;22;2017;taux natalite;22081;48.502995294821886, -2.6462131760070013;Taux brut de natalité (pour mille);Hillion;22;8.9
22082;Le Hinglé;22;2017;taux natalite;22082;48.397988313749984, -2.0828373600169927;Taux brut de natalité (pour mille);Le Hinglé;22;8.9
22083;Illifaut;22;2017;taux natalite;22083;48.14444310436233, -2.336130932655529;Taux brut de natalité (pour mille);Illifaut;22;8.9
22084;Jugon-les-Lacs;22;2017;taux natalite;22084;48.40610977170293, -2.326899750070944;Taux brut de natalité (pour mille);Jugon-les-Lacs;22;8.9
22085;Kerbors;22;2017;taux natalite;22085;48.823601548065966, -3.1817585984897487;Taux brut de natalité (pour mille);Kerbors;22;8.9
22086;Kerfot;22;2017;taux natalite;22086;48.73687170732632, -3.0314775082213297;Taux brut de natalité (pour mille);Kerfot;22;8.9
22087;Kergrist-Moëlou;22;2017;taux natalite;22087;48.29460489080976, -3.325603227294781;Taux brut de natalité (pour mille);Kergrist-Moëlou;22;8.9
22088;Kerien;22;2017;taux natalite;22088;48.40939302468879, -3.230680461477553;Taux brut de natalité (pour mille);Kerien;22;8.9
22090;Kermaria-Sulard;22;2017;taux natalite;22090;48.77349033102501, -3.3733885820496323;Taux brut de natalité (pour mille);Kermaria-Sulard;22;8.9
22091;Kermoroc'h;22;2017;taux natalite;22091;48.61487083619394, -3.2036352848070537;Taux brut de natalité (pour mille);Kermoroc'h;22;8.9
22092;Kerpert;22;2017;taux natalite;22092;48.389910884605634, -3.1364122348887866;Taux brut de natalité (pour mille);Kerpert;22;8.9
22093;Lamballe-Armor;22;2017;taux natalite;22093;48.48507006191167, -2.529991643442078;Taux brut de natalité (pour mille);Lamballe-Armor;22;8.9
22094;Lancieux;22;2017;taux natalite;22094;48.6008414291423, -2.1483024381537885;Taux brut de natalité (pour mille);Lancieux;22;8.9
22095;Landebaëron;22;2017;taux natalite;22095;48.637650509074476, -3.2048713656243346;Taux brut de natalité (pour mille);Landebaëron;22;8.9
22096;Landébia;22;2017;taux natalite;22096;48.515180464964274, -2.337312105064261;Taux brut de natalité (pour mille);Landébia;22;8.9
22097;La Landec;22;2017;taux natalite;22097;48.425666428990944, -2.1831046599580097;Taux brut de natalité (pour mille);La Landec;22;8.9
22098;Landéhen;22;2017;taux natalite;22098;48.42207408910222, -2.541774101454152;Taux brut de natalité (pour mille);Landéhen;22;8.9
22099;Lanfains;22;2017;taux natalite;22099;48.365375784779125, -2.911495669833046;Taux brut de natalité (pour mille);Lanfains;22;8.9
22101;Langoat;22;2017;taux natalite;22101;48.73497449558828, -3.2979764397394744;Taux brut de natalité (pour mille);Langoat;22;8.9
22103;Langrolay-sur-Rance;22;2017;taux natalite;22103;48.55308299986967, -2.0144312068571977;Taux brut de natalité (pour mille);Langrolay-sur-Rance;22;8.9
22104;Languédias;22;2017;taux natalite;22104;48.39303484828071, -2.205712406659745;Taux brut de natalité (pour mille);Languédias;22;8.9
22105;Languenan;22;2017;taux natalite;22105;48.511472098182495, -2.1332072736296857;Taux brut de natalité (pour mille);Languenan;22;8.9
22106;Langueux;22;2017;taux natalite;22106;48.500031081029526, -2.7097215856661303;Taux brut de natalité (pour mille);Langueux;22;8.9
22107;Bon Repos sur Blavet;22;2017;taux natalite;22107;48.223996028900316, -3.123601388977203;Taux brut de natalité (pour mille);Bon Repos sur Blavet;22;8.9
22108;Lanleff;22;2017;taux natalite;22108;48.69305673767193, -3.04636642694735;Taux brut de natalité (pour mille);Lanleff;22;8.9
22109;Lanloup;22;2017;taux natalite;22109;48.70966609506934, -2.968620705247752;Taux brut de natalité (pour mille);Lanloup;22;8.9
22110;Lanmérin;22;2017;taux natalite;22110;48.7398955196288, -3.3575391923189737;Taux brut de natalité (pour mille);Lanmérin;22;8.9
22111;Lanmodez;22;2017;taux natalite;22111;48.8454616685329, -3.09657660537169;Taux brut de natalité (pour mille);Lanmodez;22;8.9
22112;Lannebert;22;2017;taux natalite;22112;48.65055054470595, -3.0090952031802667;Taux brut de natalité (pour mille);Lannebert;22;8.9
22113;Lannion;22;2017;taux natalite;22113;48.74372057592956, -3.4613016821377243;Taux brut de natalité (pour mille);Lannion;22;8.9
22114;Lanrelas;22;2017;taux natalite;22114;48.24615812698913, -2.295194979345555;Taux brut de natalité (pour mille);Lanrelas;22;8.9
22115;Lanrivain;22;2017;taux natalite;22115;48.359078803487385, -3.215236306567682;Taux brut de natalité (pour mille);Lanrivain;22;8.9
22116;Lanrodec;22;2017;taux natalite;22116;48.49956508747752, -3.0433156865257875;Taux brut de natalité (pour mille);Lanrodec;22;8.9
22117;Lantic;22;2017;taux natalite;22117;48.604206339182014, -2.8988006689345998;Taux brut de natalité (pour mille);Lantic;22;8.9
22118;Lanvallay;22;2017;taux natalite;22118;48.451577637530804, -2.0114884585409434;Taux brut de natalité (pour mille);Lanvallay;22;8.9
22119;Lanvellec;22;2017;taux natalite;22119;48.60676786917297, -3.527901691489259;Taux brut de natalité (pour mille);Lanvellec;22;8.9
22121;Lanvollon;22;2017;taux natalite;22121;48.63350892357017, -2.9901564356599057;Taux brut de natalité (pour mille);Lanvollon;22;8.9
22122;Laurenan;22;2017;taux natalite;22122;48.215038335689826, -2.5190952972110403;Taux brut de natalité (pour mille);Laurenan;22;8.9
22124;Lescouët-Gouarec;22;2017;taux natalite;22124;48.169286969951244, -3.206382639399914;Taux brut de natalité (pour mille);Lescouët-Gouarec;22;8.9
22126;Le Leslay;22;2017;taux natalite;22126;48.423990652869634, -2.965116944345763;Taux brut de natalité (pour mille);Le Leslay;22;8.9
22127;Lézardrieux;22;2017;taux natalite;22127;48.80343680465705, -3.109062725836568;Taux brut de natalité (pour mille);Lézardrieux;22;8.9
22128;Locarn;22;2017;taux natalite;22128;48.332427425246884, -3.409970759309314;Taux brut de natalité (pour mille);Locarn;22;8.9
22129;Loc-Envel;22;2017;taux natalite;22129;48.509790586279045, -3.4097689488209104;Taux brut de natalité (pour mille);Loc-Envel;22;8.9
22131;Loguivy-Plougras;22;2017;taux natalite;22131;48.510492935904004, -3.4917280120826337;Taux brut de natalité (pour mille);Loguivy-Plougras;22;8.9
22132;Lohuec;22;2017;taux natalite;22132;48.46218951875436, -3.5269405948992083;Taux brut de natalité (pour mille);Lohuec;22;8.9
22133;Loscouët-sur-Meu;22;2017;taux natalite;22133;48.175775994107525, -2.2510777423542248;Taux brut de natalité (pour mille);Loscouët-sur-Meu;22;8.9
22134;Louannec;22;2017;taux natalite;22134;48.78340809955394, -3.4120568265797586;Taux brut de natalité (pour mille);Louannec;22;8.9
22135;Louargat;22;2017;taux natalite;22135;48.561118148300984, -3.3409028444766324;Taux brut de natalité (pour mille);Louargat;22;8.9
22136;Loudéac;22;2017;taux natalite;22136;48.17440032876323, -2.750532416873835;Taux brut de natalité (pour mille);Loudéac;22;8.9
22137;Maël-Carhaix;22;2017;taux natalite;22137;48.288071874347686, -3.410398312983865;Taux brut de natalité (pour mille);Maël-Carhaix;22;8.9
