CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22242,Plurien,22,2024,criminalite,22242,"48.609775286003305, -2.400186098696598",taux pour mille,Plurien,22,2.1087721
22242,Plurien,22,2024,criminalite,22242,"48.609775286003305, -2.400186098696598",taux pour mille,Plurien,22,0.0368115
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,2.3530134
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,1.5761742
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,4.5598125
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,0.0520035
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,6.9182215
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,1.3474171
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,0.3339327
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,5.7373325
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,2.4012189
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,0.4645259
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,5.434076
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,0.9512555
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,1.7964588
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,0.0084725
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,3.9291876
