CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,energie_type,filiere,puissances_kw,production_mwh,nom_com,code_dep
22012,La Bouillie,22,2024,production energetique,012,22012,"48.58358930983129, -2.4419466987465595",Chaleur,Solaire thermique,20.0,14.0,La Bouillie,22
22012,La Bouillie,22,2024,production energetique,012,22012,"48.58358930983129, -2.4419466987465595",Chaleur,PAC (aérothermie et géothermie),1166.0,833.0,La Bouillie,22
22012,La Bouillie,22,2024,production energetique,012,22012,"48.58358930983129, -2.4419466987465595",Electricité,Hydroélectricité,0.0,0.0,La Bouillie,22
22012,La Bouillie,22,2024,production energetique,012,22012,"48.58358930983129, -2.4419466987465595",Chaleur,Bois énergie domestique,2264.0,1815.0,La Bouillie,22
22013,Bourbriac,22,2024,production energetique,013,22013,"48.46614145008935, -3.1998492745005143",Chaleur,Solaire thermique,50.0,37.0,Bourbriac,22
22013,Bourbriac,22,2024,production energetique,013,22013,"48.46614145008935, -3.1998492745005143",Electricité,Solaire PV,293.0,287.0,Bourbriac,22
22013,Bourbriac,22,2024,production energetique,013,22013,"48.46614145008935, -3.1998492745005143",Chaleur,PAC (aérothermie et géothermie),3091.0,2209.0,Bourbriac,22
22013,Bourbriac,22,2024,production energetique,013,22013,"48.46614145008935, -3.1998492745005143",Electricité,Hydroélectricité,0.0,0.0,Bourbriac,22
22013,Bourbriac,22,2024,production energetique,013,22013,"48.46614145008935, -3.1998492745005143",Electricité,Éolien terrestre,29200.0,69709.0,Bourbriac,22
22013,Bourbriac,22,2024,production energetique,013,22013,"48.46614145008935, -3.1998492745005143",Chaleur,Bois énergie domestique,5430.0,4353.0,Bourbriac,22
22013,Bourbriac,22,2024,production energetique,013,22013,"48.46614145008935, -3.1998492745005143",Chaleur,Bois énergie chaufferies,600.0,532.0,Bourbriac,22
22014,Bourseul,22,2024,production energetique,014,22014,"48.46712529195602, -2.2649305685662817",Chaleur,Solaire thermique,20.0,18.0,Bourseul,22
22014,Bourseul,22,2024,production energetique,014,22014,"48.46712529195602, -2.2649305685662817",Electricité,Solaire PV,207.0,205.0,Bourseul,22
